customer_id,product_name,journey_length,currently_customer,customer age group at the point of sign up
99615,product8,223,N,under 18
99623,product5,422,N,25-35
99636,product2,531,N,25-35
99647,product3,182,N,25-35
99658,product3,459.5,Y,18 - 25
99660,product3,186,N,25-35
99660,product9,186,N,25-35
99676,product1,2135,N,under 18
99755,product11,4807,N,under 18
99812,product8,446,N,under 18
99813,product8,468.5,N,under 18
99830,product3,816,N,under 18
99832,product3,394.5,N,25-35
99836,product2,440,N,25-35
99846,product5,572.5,Y,25-35
99871,product3,568,N,25-35
99872,product3,9573,N,under 18
99920,product3,505,N,18 - 25
99941,product11,632,N,25-35
99984,product7,437.5,Y,above 45
99996,product8,119,N,under 18
100007,product4,71,N,25-35
100016,product8,446,Y,under 18
100063,product9,4040,N,under 18
100063,product8,4040,Y,under 18
100064,product10,1020,Y,under 18
100071,product5,1494,N,above 45
100082,product3,386,N,25-35
100093,product3,394.5,N,25-35
100107,product11,1710,N,under 18
100109,product3,460,N,25-35
100119,product10,1428,N,under 18
100121,product8,446,N,under 18
100162,product5,600.5,N,25-35
100174,product6,1268,N,18 - 25
100182,product8,446,N,under 18
100191,product5,524,N,25-35
100199,product3,460,N,under 18
100235,product5,532,Y,25-35
100239,product3,32,Y,under 18
100252,product11,535,N,above 45
100260,product11,35,N,25-35
100275,product3,440,N,25-35
100297,product11,534,N,under 18
100301,product10,446,N,under 18
100309,product1,515,Y,under 18
100312,product5,391,N,above 45
100315,product5,391,N,above 45
100337,product5,205,N,above 45
100372,product3,440,N,25-35
100392,product3,4107,N,under 18
100407,product3,685,N,under 18
100432,product3,2065,Y,under 18
100451,product10,367,N,under 18
100452,product4,4,N,above 45
100466,product3,169,N,25-35
100466,product9,169,N,25-35
100529,product7,280,N,under 18
100544,product4,422,N,under 18
100560,product3,4056,N,under 18
100635,product1,523,N,25-35
100643,product4,415,N,above 45
100661,product3,186,Y,25-35
100661,product9,186,N,25-35
100673,product10,1386,N,under 18
100681,product8,446,N,under 18
100692,product11,23,Y,above 45
100693,product1,511,N,25-35
100708,product8,446,Y,under 18
100730,product3,1460,Y,under 18
100748,product4,399,N,under 18
100761,product5,524,N,25-35
100800,product3,38,Y,25-35
100801,product3,460,N,25-35
100802,product3,376,N,under 18
100828,product3,358,N,25-35
100833,product8,396,N,under 18
100843,product3,847,Y,under 18
100861,product4,134,N,25-35
100874,product10,430,N,35-45
100900,product10,548.5,Y,18 - 25
100901,product10,7350,Y,18 - 25
100902,product10,4172,Y,18 - 25
100917,product3,460,N,25-35
100923,product2,474,N,under 18
100930,product3,460,N,other
100967,product3,3358,N,25-35
100967,product9,3358,N,25-35
100971,product1,501,N,25-35
101001,product2,781,Y,under 18
101030,product11,684,N,under 18
101032,product3,1764,N,under 18
101079,product11,2466,N,under 18
101090,product8,446,N,under 18
101091,product8,446,N,under 18
101129,product3,2429,N,under 18
101144,product3,464,N,under 18
101193,product5,370,N,25-35
101197,product5,343,Y,above 45
101206,product4,73,N,25-35
101216,product5,1660,Y,25-35
101219,product5,572.5,N,25-35
101223,product11,1719,N,under 18
101250,product8,179,N,under 18
101251,product3,440,N,other
101258,product5,485,N,under 18
101265,product11,51,N,under 18
101271,product10,181,Y,under 18
101345,product3,56,N,under 18
101394,product2,0,Y,under 18
101401,product8,223,N,under 18
101405,product8,190,N,under 18
101408,product8,446,N,under 18
101411,product8,446,Y,under 18
101419,product5,1,N,25-35
101423,product9,997.5,N,25-35
101423,product11,997.5,N,25-35
101451,product5,415,N,above 45
101482,product3,358,N,25-35
101489,product3,362.5,N,under 18
101493,product4,415,N,above 45
101524,product2,430,N,35-45
101548,product10,531,N,25-35
101561,product1,5311,N,under 18
101570,product10,429,N,35-45
101579,product2,430,N,35-45
101608,product10,430,N,35-45
101615,product11,44,Y,under 18
101621,product2,6020,N,18 - 25
101631,product10,430,N,35-45
101633,product10,602,N,under 18
101638,product10,429,N,35-45
101647,product3,70,N,under 18
101661,product5,391,N,above 45
101691,product3,460,N,under 18
101697,product5,1104,N,25-35
101697,product2,2065,N,25-35
101709,product10,1152,N,25-35
101728,product10,417.5,N,25-35
101748,product10,407,N,above 45
101759,product7,333,N,35-45
101770,product2,429,N,35-45
101778,product9,272,N,above 45
101778,product3,272,N,above 45
101780,product2,433,N,35-45
101781,product2,415,N,35-45
101782,product10,433,Y,35-45
101786,product11,1891,N,under 18
101793,product9,1355.5,N,25-35
101793,product10,1355.5,Y,25-35
101794,product2,386,N,35-45
101798,product5,600.5,Y,25-35
101800,product6,22,N,35-45
101800,product3,22,Y,35-45
101801,product4,390,N,under 18
101808,product3,3773,N,25-35
101811,product5,539.5,N,under 18
101832,product1,446,N,under 18
101844,product5,391,N,above 45
101880,product2,896,N,under 18
101905,product9,272,N,above 45
101905,product2,272,N,above 45
101910,product3,3283,N,under 18
101925,product11,463,N,under 18
101928,product10,430,N,35-45
101937,product10,430,Y,35-45
101940,product3,460,N,under 18
101948,product7,6,N,18 - 25
101964,product5,3255,N,25-35
101966,product10,430,N,35-45
101972,product3,1019,N,above 45
101975,product3,185,N,above 45
101975,product9,185,N,above 45
101980,product10,305.5,N,under 18
101984,product10,441,N,25-35
101987,product11,1559,N,under 18
102007,product3,394.5,N,25-35
102047,product5,391,Y,above 45
102065,product10,429,N,35-45
102066,product10,415,Y,35-45
102074,product3,378,N,under 18
102092,product5,552,N,25-35
102127,product5,1788,N,above 45
102147,product5,552,N,25-35
102178,product11,480.5,N,under 18
102190,product5,545,N,under 18
102239,product5,526,N,25-35
102261,product10,1037,N,25-35
102277,product10,357.5,N,18 - 25
102291,product11,484,N,under 18
102295,product1,535,N,above 45
102342,product3,3164,N,under 18
102367,product5,591,N,above 45
102371,product10,56,Y,35-45
102386,product5,434,N,25-35
102407,product10,1498,Y,18 - 25
102417,product11,17,N,25-35
102418,product1,405,Y,under 18
102442,product8,402,N,under 18
102474,product8,446,N,under 18
102480,product8,223,N,under 18
102525,product4,1,N,25-35
102538,product8,384,N,under 18
102546,product5,219,Y,under 18
102564,product1,90,N,25-35
102569,product5,35,N,under 18
102596,product9,169,N,above 45
102596,product7,169,N,above 45
102617,product11,833,Y,under 18
102621,product3,440,N,25-35
102626,product5,552,Y,25-35
102630,product3,3407,N,under 18
102638,product8,446,Y,under 18
102645,product5,415,N,above 45
102649,product10,5656,N,25-35
102656,product10,3444,N,18 - 25
102661,product10,357.5,N,under 18
102724,product7,3255,N,35-45
102730,product11,1514,N,under 18
102806,product5,242,N,above 45
102864,product9,169,N,25-35
102864,product1,169,N,25-35
102881,product8,384,N,under 18
102905,product11,154,Y,25-35
102926,product3,308,N,25-35
102927,product8,446,N,under 18
102982,product3,97,N,under 18
102985,product3,1571,N,under 18
103025,product3,154,N,25-35
103028,product3,442,N,above 45
103035,product9,1124.5,N,25-35
103035,product11,1124.5,N,25-35
103036,product3,464,N,under 18
103085,product5,759,Y,above 45
103156,product10,428,Y,25-35
103160,product10,85,N,25-35
103165,product5,37,Y,25-35
103169,product3,2236,N,25-35
103169,product9,2236,Y,25-35
103198,product10,256,Y,under 18
103286,product9,192.5,N,other
103286,product11,192.5,N,other
103292,product1,6880,N,18 - 25
103347,product5,675,N,above 45
103369,product11,2721,N,under 18
103369,product2,292,N,under 18
103495,product1,518,N,25-35
103517,product5,552,N,25-35
103521,product3,5446,N,under 18
103528,product3,193,N,under 18
103528,product9,,N,under 18
103541,product3,173.5,N,under 18
103541,product9,173.5,N,under 18
103576,product8,384,N,under 18
103594,product8,446,Y,under 18
103597,product8,446,N,under 18
103674,product11,1355,N,under 18
105501,product11,534,N,under 18
105504,product8,446,N,under 18
105508,product8,402,N,under 18
105514,product8,446,N,under 18
105515,product8,223,N,under 18
105529,product5,126,Y,25-35
105553,product10,208,N,under 18
105571,product11,535,N,25-35
105615,product11,1320,N,under 18
105615,product7,463,N,under 18
105625,product10,531,N,25-35
105650,product5,193,N,under 18
105653,product1,457,N,25-35
105658,product3,460,N,under 18
105693,product11,720.5,Y,25-35
105694,product11,5571,Y,under 18
105696,product11,446,N,under 18
105703,product11,106,N,under 18
105734,product11,510.5,N,under 18
105736,product5,415,N,above 45
105746,product3,460,N,under 18
105786,product3,192.5,N,other
105786,product9,192.5,N,other
105802,product8,384,Y,under 18
105803,product8,223,N,under 18
105820,product3,1645,N,25-35
105830,product11,535,N,above 45
105848,product4,97,N,above 45
105849,product3,4584,N,under 18
105865,product7,333,N,35-45
105893,product8,402,N,under 18
105895,product11,511,Y,above 45
105899,product8,446,N,under 18
105901,product8,255,N,under 18
105918,product5,415,N,above 45
105930,product11,527,N,25-35
105957,product4,50,N,25-35
105969,product10,1330,N,under 18
105993,product3,460,N,under 18
106015,product8,446,N,under 18
106024,product3,1169,N,under 18
106034,product3,394.5,N,25-35
106066,product7,437.5,N,above 45
106073,product10,437.5,Y,above 45
106097,product10,896,N,under 18
106101,product3,8168,Y,under 18
106142,product5,415,N,above 45
106152,product10,531,N,25-35
106161,product1,523,N,25-35
106167,product3,173.5,N,under 18
106167,product9,173.5,N,under 18
106552,product8,190,N,under 18
106553,product3,222,N,under 18
106595,product10,429,N,35-45
106598,product10,446,N,under 18
106613,product4,1,N,above 45
106640,product5,552,N,25-35
106650,product5,3134,N,25-35
106650,product7,524,N,25-35
106662,product2,481.5,Y,above 45
106664,product10,969,N,above 45
106730,product11,405,Y,under 18
106754,product3,1400,N,under 18
106805,product10,1190,Y,18 - 25
106829,product2,386,N,35-45
106830,product11,269,N,above 45
106833,product8,446,N,under 18
106837,product3,319,N,under 18
106853,product2,446,N,under 18
106862,product10,913,Y,25-35
106867,product4,415,N,above 45
106885,product1,38,N,above 45
106893,product9,159.5,N,25-35
106893,product1,159.5,N,25-35
106899,product3,558,N,25-35
106912,product2,1624,Y,35-45
106912,product10,415,N,35-45
106912,product8,386,N,35-45
106924,product10,467,N,above 45
106929,product10,257,N,35-45
106944,product3,1230,N,25-35
106944,product9,803,Y,25-35
106944,product4,1230,N,25-35
106944,product5,803,N,25-35
106946,product2,429,N,35-45
106966,product10,415,N,35-45
106967,product2,429,N,35-45
106985,product1,348.5,N,under 18
107035,product10,429,N,35-45
107037,product1,501,Y,25-35
107052,product11,28,Y,25-35
107071,product2,1376,N,25-35
107077,product10,386,N,35-45
107093,product3,440,N,other
107114,product2,429,N,35-45
107144,product10,429,Y,35-45
107166,product10,415,Y,35-45
107167,product10,415,N,35-45
107182,product10,257,N,35-45
107187,product8,396,N,under 18
107199,product10,75,N,under 18
107243,product7,286,Y,18 - 25
107372,product3,6037,N,under 18
107385,product3,358,N,25-35
107401,product3,4535,N,under 18
107437,product10,1355.5,N,25-35
107439,product8,795,N,under 18
107439,product4,446,N,under 18
107455,product2,491.5,N,25-35
107465,product10,467,N,above 45
107487,product11,3025,N,under 18
107499,product3,182,N,25-35
107514,product10,501,N,25-35
107564,product10,1218,N,above 45
107607,product2,263.5,N,25-35
107613,product3,440,N,other
107620,product11,14,N,35-45
107623,product5,41,N,25-35
107624,product5,447,N,25-35
107627,product7,35,N,35-45
107653,product9,161,Y,other
107653,product6,161,N,other
107654,product2,504.5,N,25-35
107656,product8,446,N,under 18
107683,product3,460,N,under 18
107719,product11,1620,N,under 18
107719,product1,414,N,under 18
107734,product2,1736,N,18 - 25
107740,product9,144.5,N,25-35
107740,product1,144.5,N,25-35
107774,product3,459.5,N,18 - 25
107781,product11,259,Y,under 18
107781,product5,538,N,under 18
107794,product3,460,N,under 18
107795,product4,16,N,above 45
107796,product4,415,N,above 45
107812,product2,1559,Y,25-35
107837,product5,411,N,under 18
107847,product11,551.5,N,18 - 25
107849,product6,240,N,other
107852,product10,1904,N,under 18
107869,product9,,N,25-35
107869,product6,144.5,N,25-35
107917,product2,440,N,25-35
107922,product11,632,N,25-35
107925,product11,265,N,under 18
107931,product11,382,Y,under 18
107940,product2,446,N,under 18
107961,product3,1023,N,under 18
107961,product9,1023,N,under 18
108037,product8,586,N,under 18
108037,product7,402,N,under 18
108039,product8,396,N,under 18
108040,product8,223,Y,under 18
108041,product8,384,N,under 18
108042,product8,446,N,under 18
108078,product4,281,N,25-35
108101,product10,1428,Y,under 18
108165,product8,446,Y,under 18
108180,product5,847,N,25-35
108182,product8,446,N,under 18
108206,product3,144.5,Y,25-35
108206,product9,144.5,N,25-35
108261,product5,512.5,N,under 18
108263,product3,361.5,N,under 18
108267,product3,2380,N,under 18
108267,product9,2380,N,under 18
108292,product11,1355,Y,under 18
108314,product8,,N,under 18
108327,product3,429.5,N,under 18
108366,product4,300.5,N,under 18
108385,product3,358,N,25-35
108398,product10,440,N,25-35
108408,product1,403,Y,under 18
108449,product10,357.5,Y,under 18
108460,product3,826,N,18 - 25
108480,product3,374,N,under 18
108481,product3,1582,N,under 18
108517,product2,713,N,18 - 25
108517,product10,459.5,N,18 - 25
108545,product10,504.5,N,25-35
108576,product10,428,N,above 45
108598,product10,1595,Y,25-35
108613,product10,415,N,35-45
108618,product10,1595,N,25-35
108626,product10,415,N,35-45
108626,product7,239,N,35-45
108660,product11,154,Y,25-35
108683,product2,491.5,N,25-35
108748,product11,60,N,25-35
108762,product1,887,N,under 18
108764,product2,415,N,35-45
108765,product10,415,Y,35-45
108781,product2,1092,N,under 18
108788,product11,6608,N,under 18
108790,product3,29,N,under 18
108802,product3,1001,N,under 18
108806,product3,460,Y,under 18
108812,product10,415,N,35-45
108820,product11,67,N,35-45
108829,product10,9898,N,under 18
108899,product11,364.5,N,under 18
108910,product1,523,N,25-35
108931,product10,3275,N,under 18
108954,product3,376,N,under 18
108957,product3,376,N,under 18
108987,product10,415,N,35-45
109009,product11,523,N,25-35
109011,product11,432.5,N,above 45
109030,product2,1218,N,under 18
109065,product7,615.5,N,under 18
109094,product5,48,N,25-35
109105,product3,376,N,under 18
109112,product7,428,N,above 45
109113,product8,164,N,under 18
109147,product1,432,N,25-35
109150,product10,728,N,other
109177,product10,958,Y,above 45
109202,product11,543,N,25-35
109242,product5,485,Y,under 18
109276,product9,152,N,25-35
109276,product5,152,N,25-35
109281,product5,496,N,25-35
109305,product8,223,N,under 18
109307,product11,3700,N,under 18
109318,product5,476,N,25-35
109342,product10,428,N,above 45
109352,product11,397,Y,under 18
109360,product5,476,N,25-35
109364,product3,460,Y,under 18
109369,product1,412.5,N,under 18
109404,product10,1638,N,25-35
109414,product10,647,Y,18 - 25
109434,product10,903,N,under 18
109442,product1,44,N,above 45
109443,product3,376,Y,under 18
109461,product10,407,N,above 45
109490,product11,328,N,under 18
109501,product11,632,N,25-35
109524,product5,386,N,above 45
109525,product5,386,N,above 45
109536,product5,386,N,above 45
109564,product9,1360.5,N,25-35
109564,product10,1360.5,N,25-35
109579,product3,3192,N,above 45
109583,product3,152,N,25-35
109583,product9,152,N,25-35
109590,product3,94,N,under 18
109600,product1,404,N,under 18
109668,product3,407,Y,above 45
109688,product1,18,N,under 18
109689,product11,1360,N,under 18
